"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","JAM","Jamaica","","MLE","Male","","13","13.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","JOR","Jordan","","MLE","Male","","57.7","57.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","JPN","Japan","","MLE","Male","","26.1","26.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","KAZ","Kazakhstan","","MLE","Male","","33.2","33.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","KEN","Kenya","","MLE","Male","","14.5","14.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","KGZ","Kyrgyzstan","","MLE","Male","","49.6","49.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","KHM","Cambodia","","MLE","Male","","26.6","26.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","KIR","Kiribati","","MLE","Male","","48.3","48.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","KOR","Republic of Korea","","MLE","Male","","31.1","31.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","KWT","Kuwait","","MLE","Male","","32.8","32.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","MLE","Male","","42.5","42.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","LBN","Lebanon","","MLE","Male","","42.6","42.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","LBR","Liberia","","MLE","Male","","10.4","10.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","LKA","Sri Lanka","","MLE","Male","","23.3","23.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","LSO","Lesotho","","MLE","Male","","38.7","38.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","LTU","Lithuania","","MLE","Male","","33.8","33.80000","","","","","Projected from surveys completed prior to 2021."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","LUX","Luxembourg","","MLE","Male","","19.8","19.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","LVA","Latvia","","MLE","Male","","45.1","45.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","MAR","Morocco","","MLE","Male","","21.3","21.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","MDA","Republic of Moldova","","MLE","Male","","46.2","46.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","MDG","Madagascar","","MLE","Male","","27.8","27.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","MDV","Maldives","","MLE","Male","","41.8","41.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","MEX","Mexico","","MLE","Male","","17.1","17.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","MHL","Marshall Islands","","MLE","Male","","43.5","43.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","MLI","Mali","","MLE","Male","","10.9","10.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","MLT","Malta","","MLE","Male","","23.6","23.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","MMR","Myanmar","","MLE","Male","","33.1","33.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","MNE","Montenegro","","MLE","Male","","29.4","29.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","MNG","Mongolia","","MLE","Male","","44.4","44.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","MOZ","Mozambique","","MLE","Male","","19.4","19.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","MRT","Mauritania","","MLE","Male","","12.9","12.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","MUS","Mauritius","","MLE","Male","","35.6","35.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","MWI","Malawi","","MLE","Male","","13.1","13.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","MYS","Malaysia","","MLE","Male","","38.4","38.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","NAM","Namibia","","MLE","Male","","19.6","19.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","NER","Niger","","MLE","Male","","11.4","11.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","NGA","Nigeria","","MLE","Male","","4.4","4.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","NLD","Netherlands","","MLE","Male","","22.1","22.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","NOR","Norway","","MLE","Male","","13.4","13.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","NPL","Nepal","","MLE","Male","","25.1","25.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","NRU","Nauru","","MLE","Male","","42.1","42.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","NZL","New Zealand","","MLE","Male","","12.6","12.60000","","","","","Projected from surveys completed prior to 2021."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","OMN","Oman","","MLE","Male","","14.4","14.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","PAK","Pakistan","","MLE","Male","","22","22.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","PAN","Panama","","MLE","Male","","6","6.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","PER","Peru","","MLE","Male","","9.4","9.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","PHL","Philippines","","MLE","Male","","36.3","36.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","PLW","Palau","","MLE","Male","","25.2","25.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","PNG","Papua New Guinea","","MLE","Male","","49.6","49.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","POL","Poland","","MLE","Male","","24.8","24.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","MLE","Male","","31","31.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","PRT","Portugal","","MLE","Male","","29.1","29.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","PRY","Paraguay","","MLE","Male","","15.1","15.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","QAT","Qatar","","MLE","Male","","18.3","18.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","ROU","Romania","","MLE","Male","","33.7","33.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","RUS","Russian Federation","","MLE","Male","","38","38.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","RWA","Rwanda","","MLE","Male","","15.2","15.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","MLE","Male","","23.9","23.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","SEN","Senegal","","MLE","Male","","9.7","9.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","SGP","Singapore","","MLE","Male","","28.1","28.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","SLB","Solomon Islands","","MLE","Male","","52.3","52.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","SLE","Sierra Leone","","MLE","Male","","15.3","15.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","SLV","El Salvador","","MLE","Male","","12","12.00000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","SRB","Serbia","","MLE","Male","","38.1","38.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","STP","Sao Tome and Principe","","MLE","Male","","8.6","8.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","SVK","Slovakia","","MLE","Male","","36.1","36.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","SVN","Slovenia","","MLE","Male","","23.7","23.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","SWE","Sweden","","MLE","Male","","13.8","13.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","SWZ","Eswatini","","MLE","Male","","14.6","14.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","SYC","Seychelles","","MLE","Male","","31.3","31.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","TCD","Chad","","MLE","Male","","10.7","10.70000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","TGO","Togo","","MLE","Male","","8.6","8.60000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","THA","Thailand","","MLE","Male","","34.9","34.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","TKM","Turkmenistan","","MLE","Male","","8.8","8.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","SEAR","South-East Asia","","TLS","Timor-Leste","","MLE","Male","","55.1","55.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","TON","Tonga","","MLE","Male","","45.5","45.50000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","TUN","Tunisia","","MLE","Male","","37.1","37.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","TUR","Türkiye","","MLE","Male","","40.2","40.20000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","TUV","Tuvalu","","MLE","Male","","46.1","46.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","TZA","United Republic of Tanzania","","MLE","Male","","10.3","10.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AFR","Africa","","UGA","Uganda","","MLE","Male","","8.8","8.80000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","UKR","Ukraine","","MLE","Male","","36.1","36.10000","","","","","Projected from surveys completed prior to 2021."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","URY","Uruguay","","MLE","Male","","21.4","21.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","AMR","Americas","","USA","United States of America","","MLE","Male","","20.3","20.30000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EUR","Europe","","UZB","Uzbekistan","","MLE","Male","","18.4","18.40000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","VNM","Viet Nam","","MLE","Male","","43.9","43.90000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","VUT","Vanuatu","","MLE","Male","","30.1","30.10000","","","","","Projected from surveys completed prior to 2020."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","WPR","Western Pacific","","WSM","Samoa","","MLE","Male","","27.9","27.90000","","","","","Projected from surveys completed prior to 2021."
"M_Est_smk_curr_std","Estimate of current tobacco smoking prevalence (%) (age-standardized rate)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/346","PUBLISHED","Published","","2025","2025","","EMR","Eastern Mediterranean","","YEM","Yemen","","MLE","Male","","24.4","24.40000","","","","","Projected from surveys completed prior to 2020."
